OBJECTID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_Acres_AutoCalc,poly_GlobalID,poly_Source,irwin_ABCDMisc,irwin_ADSPermissionState,irwin_CalculatedAcres,irwin_ContainmentDateTime,irwin_ControlDateTime,irwin_DailyAcres,irwin_DiscoveryAcres,irwin_DispatchCenterID,irwin_EstimatedCostToDate,irwin_FFReportApprovedByTitle,irwin_FFReportApprovedByUnit,irwin_FFReportApprovedDate,irwin_FireBehaviorGeneral,irwin_FireBehaviorGeneral1,irwin_FireBehaviorGeneral2,irwin_FireBehaviorGeneral3,irwin_FireCause,irwin_FireCauseGeneral,irwin_FireCauseSpecific,irwin_FireCode,irwin_FireDepartmentID,irwin_FireDiscoveryDateTime,irwin_FireMgmtComplexity,irwin_FireOutDateTime,irwin_FSConfinePercent,irwin_FSFullSuppPercent,irwin_FSMonitorPercent,irwin_FSPointZonePercent,irwin_FSJobCode,irwin_FSOverrideCode,irwin_GACC,irwin_ICS209ReportDateTime,irwin_ICS209RForTimePeriodFrom,irwin_ICS209RForTimePeriodTo,irwin_ICS209ReportStatus,irwin_IncidentManagementOrg,irwin_IncidentName,irwin_IncidentShortDescription,irwin_IncidentTypeCategory,irwin_IncidentTypeKind,irwin_InitialLatitude,irwin_InitialLongitude,irwin_InitialResponseAcres,irwin_InitialResponseDateTime,irwin_IrwinID,irwin_IsFireCauseInvestigated,irwin_IsFireCodeRequested,irwin_IsFSAssisted,irwin_IsMultiJurisdictional,irwin_IsReimbursable,irwin_IsTrespass,irwin_IsUnifiedCommand,irwin_LocalIncidentIdentifier,irwin_PercentContained,irwin_PercentPerToBeContained,irwin_POOCity,irwin_POOCounty,irwin_POODispatchCenterID,irwin_POOFips,irwin_POOJurisdictionalAgency,irwin_POOJurisdictionalUnit,irwin_POOJurisdUnitParentUnit,irwin_POOLandownerCategory,irwin_POOLandownerKind,irwin_POOLegalDescPrinMeridian,irwin_POOLegalDescQtr,irwin_POOLegalDescQtrQtr,irwin_POOLegalDescRange,irwin_POOLegalDescSection,irwin_POOLegalDescTownship,irwin_POOPredServiceAreaID,irwin_POOProtectingAgency,irwin_POOProtectingUnit,irwin_POOState,irwin_PredominantFuelGroup,irwin_PredominantFuelModel,irwin_PrimaryFuelModel,irwin_SecondaryFuelModel,irwin_TotalIncidentPersonnel,irwin_UniqueFireIdentifier,irwin_WFDSSDecisionStatus,irwin_CreatedBySystem,irwin_ModifiedBySystem,irwin_IsDispatchComplete,irwin_OrganizationalAssessment,irwin_StratDecisionPublishDate,irwin_GlobalID,irwin_Source,irwin_ArchivedOn,irwin_ModifiedOnDateTime_dt,irwin_CreatedOnDateTime_dt,GlobalID,SHAPE_Length,SHAPE_Area
12575,Cane Gulch,Wildfire Daily Fire Perimeter,Auto-generated,0.1,2021/07/27 21:53:33+00,2021/07/27 21:53:33+00,2021/06/05 05:27:00+00,0.000462747265510147,{2217B216-EB61-452F-B4D0-1AE175615B3F},FFP,,CERTIFIED,,2021/06/05 17:35:00+00,2021/06/05 18:49:59+00,0.1,0.1,IDSCC,,,,2021/07/27 21:53:29+00,,,,,Natural,Lightning,,N17S,,2021/06/05 00:27:00+00,,2021/06/15 18:49:59+00,,,,,PN,1522,GBCC,,,,,,Cane Gulch,,WF,FI,42.12348,-113.9735,0.1,2021/06/05 00:29:00+00,{4AF0A5A1-6489-4789-9EEF-CE87A3326C65},,0,1,0,0,0,,000087,,,,Cassia,IDSCC,16031,,,,Private,Private,,,,,,,GB07,C&L,IDCAX,US-ID,Brush,SH7,,,,2021-IDCAX-000087,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/07/27 21:53:31+00,2021/06/05 17:41:20+00,{98F025D2-4604-4C90-A747-572DDFAF4906},5.74617241938833e-05,-2.03870101407888e-10
12576,Upper Cane Gulch,Wildfire Daily Fire Perimeter,Auto-generated,0.1,2021/07/27 21:52:03+00,2021/07/27 21:52:03+00,2021/06/06 00:30:59+00,0.00219641729284766,{9B4323E7-3F3E-42C1-ADBA-4D67E3E1FAA2},FFP,,CERTIFIED,,2021/06/05 21:49:59+00,2021/06/05 23:19:59+00,0.1,0.1,IDSCC,,,,2021/07/27 21:52:00+00,,,,,Natural,Lightning,,N18H,,2021/06/05 19:31:00+00,,2021/06/15 23:19:59+00,,,,,PD,1522,GBCC,,,,,,Upper Cane Gulch,,WF,FI,42.12317,-113.9726,0.1,2021/06/05 20:45:00+00,{1A85367C-363B-4392-922B-34A28CC24C3E},,0,1,0,0,0,,000094,,,,Cassia,IDSCC,16031,BLM,IDTFD,,BLM,Federal,,,,,,,GB07,BLM,IDTFD,US-ID,Brush,SH7,,,,2021-IDTFD-000094,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/07/27 21:52:01+00,2021/06/05 21:06:12+00,{08AD3FAE-BB22-4225-821E-53934955FE2D},0.000126996955585775,-9.67396523957426e-10
12577,Fir Terrace,Wildfire Daily Fire Perimeter,GPS-Walked,0.02,2021/11/29 20:05:51+00,2021/11/29 20:05:51+00,2021/07/16 08:00:00+00,0.0224406608050707,{19791DD5-7C46-4CD8-93B2-61095BFBE271},FFP,,CERTIFIED,0.1,2021/07/16 21:55:00+00,2021/07/16 21:59:59+00,0.1,1,MTKIC,,,,2021/11/29 20:05:49+00,,,,,Human,Other Human Cause,"Other, Unknown",,07014,2021/07/15 09:27:59+00,,2021/07/16 22:10:00+00,,,,,,,NRCC,,,,,,Fur Terrace,,WF,FI,48.27425,-114.33,0.1,2021/07/16 21:17:00+00,{44A48896-EE6F-4652-87A9-CD8533293980},1,0,0,0,0,0,,000630,,,,Flathead,MTKIC,30029,DNRC,MTNWS,,Private,Private,,,,,,,NR02,DNRC,MTNWS,US-MT,Grass,GR2,,,,2021-MTNWS-000630,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/11/29 20:05:50+00,2021/07/16 22:10:04+00,{9685E2D9-31D8-4108-8679-D78DEEF4109F},0.000505118652144151,-1.09721920973754e-08
12578,Anderson Hill,Wildfire Daily Fire Perimeter,Infrared Image,746,2021/07/25 15:04:43+00,2021/09/15 22:40:29+00,2021/07/25 08:00:00+00,745.436380230963,{3B67B824-9509-4186-B393-810EC52FED0F},2021 NIFS,,DEFAULT,599.2259,2021/07/27 00:00:00+00,2021/08/05 00:59:59+00,750,1,MTMDC,3000000,,,,Minimal,Smoldering,Creeping,Smoldering,Natural,,,N51B,,2021/07/15 21:51:00+00,Type 4 Incident,,0,100,0,0,PN,1522,NRCC,2021/07/28 15:59:59+00,2021/07/26 18:59:59+00,2021/07/28 15:59:59+00,F,Type 4 IC,Anderson Hill,15 Miles SW of Ovando MT,WF,FI,46.82202,-113.3258,0.5,,{7DA3F166-6F55-4F0F-A820-94338C1CAE0B},,0,1,0,0,0,0,001022,100,100,Ovando MT,Granite,MTMDC,30039,BLM,MTMFD,,BLM,Federal,,,,,,,NR08,DNRC,MTSWS,US-MT,,,Timber (Litter and Understory),Medium Logging Slash,62,2021-MTSWS-001022,Approved Decision,wildcad,wildcad,0,Type 4 Incident,2021/07/28 18:52:35+00,,IRWIN,,2021/10/19 18:02:22+00,2021/07/15 23:00:33+00,{B0BA8481-1F84-4376-B748-AE21261F8D02},0.123881535760478,-0.00035557051564103
12579,Dixie,Wildfire Daily Fire Perimeter,Mixed Methods,963309.366553759,2021/09/10 00:34:26+00,2021/09/27 20:37:12+00,,963401.766519535,{FA5EEE07-C544-4136-A85B-F3D79018FC44},2021 NIFS,,DEFAULT,963405.3504,2021/10/25 00:59:59+00,,963309,0.1,CABTCC,637428216,,,,Minimal,Smoldering,Smoldering,Smoldering,Undetermined,,,N5ZB,,2021/07/14 00:15:02+00,Type 1 Incident,,0,100,0,0,,,ONCC,2021/10/25 00:00:00+00,2021/10/24 00:00:00+00,2021/10/25 00:00:00+00,F,Type 2 Team,DIXIE,Feather River Canyon near Cresta Powerhouse and Lake Almanor.,WF,FI,39.876,-121.378833,,,{E9DB628D-DFB7-4C85-BCD6-1254574D946B},,0,1,0,0,0,0,009205,100,100,,Plumas,CABTCC,06063,FS,CAPNF,,USFS,Federal,,,,,,,NC07,,CABTU,US-CA,,,Timber (Litter and Understory),Brush (2 feet),725,2021-CABTU-009205,Approved Decision,cfcad,cfcad,0,Type 3 Incident,2021/10/26 20:18:41+00,,IRWIN,,2021/12/09 17:51:20+00,2021/07/14 07:14:42+00,{826B1CCA-9F48-4078-9442-C9BC715B9E44},15.9519879332258,-0.412449059670238
12580,South Tullock Creek 2,Wildfire Daily Fire Perimeter,GPS-Walked/Driven,30,2021/11/18 22:34:15+00,2021/11/18 22:34:15+00,2021/07/14 05:59:21+00,52.73123705577,{27AF8283-3D96-4638-BB1B-8DFBD06920F4},FFP,,CERTIFIED,,,,52.7,30,MTBDC,,,,2021/11/18 22:34:11+00,,,,,Natural,Lightning,,N5WY,,2021/07/14 00:59:00+00,,2021/08/26 18:55:00+00,,,,,,,NRCC,,,,,,East Tullock Creek,,WF,FI,45.552667,-107.174117,52.7,2021/07/14 00:59:00+00,{BCDB7661-E86C-4AB6-AE39-8E0AAE2652CA},,0,1,0,0,0,,210309,,,,Big Horn,MTBDC,30003,BIA,MTCRA,,BIA,Federal,,,,,,,NR14,BIA,MTCRA,US-MT,Grass,GR2,,,,2021-MTCRA-210309,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/11/18 22:34:12+00,2021/07/14 01:06:08+00,{0FCF007D-4693-4A13-AC62-2D2D2CC5DD23},0.0338664978689182,-2.45897061629934e-05
12581,Cub Creek 2,Wildfire Daily Fire Perimeter,Mixed Methods,70186.1741995164,2021/08/13 09:05:44+00,2021/09/10 21:08:50+00,,70166.0904471072,{297FA69C-F0E0-454B-82A4-431F09DFC7F6},2021 NIFS,,DEFAULT,70177.4634,2021/09/13 23:29:59+00,2021/10/17 23:29:59+00,70168,1,WACWC,27788529,,,,Minimal,Creeping,Smoldering,Smoldering,Undetermined,,,N53Z,,2021/07/16 20:27:00+00,Type 3 Incident,2021/12/06 15:59:59+00,0,100,0,0,PN,1522,NWCC,2021/09/27 21:00:00+00,2021/09/26 23:00:00+00,2021/09/27 21:00:00+00,F,Type 4 IC,CUB CREEK 2,"5 miles north of Winthrop, WA",WF,FI,48.50226,-120.1738,2000,,{A0A9789D-7AC2-4784-8AD3-B348CF5E64DD},,0,1,0,0,0,0,000373,92,100,Mazama,Okanogan,WACWC,53047,,,,Private,Private,,,,,,,NW08,DNR,WANES,US-WA,,,Brush (2 feet),Closed Timber Litter,27,2021-WANES-000373,Approved Decision,wildcad,wildcad,0,Type 5 Incident,2021/08/27 00:32:25+00,,IRWIN,,2021/12/06 18:17:47+00,2021/07/16 22:04:30+00,{1F4349CF-9036-4842-AFA0-2D1A054B98BF},2.90560796919527,-0.0346654955074041
12583,FlamingAspen,Wildfire Daily Fire Perimeter,Hand Sketch,1.5,2021/07/15 18:18:49+00,2021/07/17 17:24:08+00,2021/07/15 20:15:41+00,2.04162234003697,{75971B23-CFF2-4775-A5B4-5440425E505E},2021 NIFS,,DEFAULT,,,2021/07/15 21:04:59+00,1.5,1.5,MNMNCC,,,,,,,,,Human,Debris/Open Burning,,N519,,2021/07/15 15:15:42+00,,2021/07/17 17:18:47+00,,,,,,,EACC,,,,,,FlamingAspen,,WF,FI,,,,2021/07/15 15:36:59+00,{7A83E3DD-C784-4A33-BFC4-CFC58332A98D},,0,,,,,,121196,,,,Marshall,MNMNCC,27089,,,,Private,Private,,,,,,,EA01,DNR,MNMNS,US-MN,Grass,GR7,,,,2021-MNMNS-121196,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2021/07/17 19:21:31+00,2021/07/15 18:18:43+00,{B127F48F-14C9-4549-9BAE-08883C695EAD},0.00601901346886251,-1.00601380688096e-06
12584,TRAMWAY,Wildfire Daily Fire Perimeter,Hand Sketch,1,2021/08/16 16:07:15+00,2021/08/16 16:07:15+00,2021/07/17 03:17:00+00,0.955290124007667,{1B36B01C-20C3-4215-B348-62B6DAB2B27E},FFP,,CERTIFIED,0.96,,,1,1,CASBCC,,,,2021/08/16 16:06:14+00,,,,,Undetermined,Undetermined,,N53S,,2021/07/16 22:17:00+00,,,,,,,,,OSCC,,,,,,TRAMWAY,,WF,FI,33.85501,-116.6069,,2021/07/16 22:20:00+00,{4401BD4F-96C4-462A-9709-7DB0871AEB4C},,0,1,0,0,1,,011052,,,,Riverside,CARRCC,06065,C&L,CAPSP,,Private,Private,,,,,,,SC11,BLM,CACDD,US-CA,Grass,GR1,,,,2021-CACDD-011052,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/08/16 16:06:14+00,2021/07/16 22:33:50+00,{1565C747-B1D4-4DA9-B766-147CED56CA5F},0.00272741196345919,-3.76539490059025e-07
12585,Median,Wildfire Daily Fire Perimeter,GPS-Walked,38.84098685,2021/08/10 22:37:06+00,2021/08/10 22:37:06+00,2021/07/17 02:00:00+00,38.8466614639621,{62714FBC-0B40-4D3F-9500-4C8EC684959C},FFP,,CERTIFIED,,2021/07/17 04:30:00+00,2021/07/17 18:24:00+00,38,1,UTNUC,,,,2021/08/10 22:36:58+00,,,,,Human,Equipment,,N54S,,2021/07/16 23:29:00+00,,2021/07/28 17:50:00+00,,,,,PD,1522,GBCC,,,,,,Median,,WF,FI,40.8078,-112.9329,10,2021/07/16 23:44:00+00,{00C99C85-A892-4752-8189-4D2464D72C50},,0,1,0,0,0,,000539,,,,Tooele,UTNUC,49045,BLM,UTSLD,,BLM,Federal,,,,,,,GB25,BLM,UTSLD,US-UT,Grass-Shrub,GS2,,,,2021-UTSLD-000539,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/08/10 22:36:59+00,2021/07/17 02:12:48+00,{6EE56921-3B22-45AF-BBB6-47A2EA2861D3},0.0509597979567608,-1.67777573177438e-05
12586,Four Spruce,Wildfire Daily Fire Perimeter,GPS-Walked/Driven,5,2021/07/11 21:22:03+00,2021/07/17 18:39:57+00,2021/07/12 00:43:48+00,6.41147942487175,{48C8228B-9240-49A0-A246-B36B9B5EA6ED},2021 NIFS,,DEFAULT,6.41,2021/07/11 20:29:59+00,2021/07/11 21:00:00+00,6.4,5,MNMNCC,,,,,,,,,Human,Debris/Open Burning,Barrel,,,2021/07/11 19:43:48+00,,2021/07/12 18:00:00+00,,,,,,,EACC,,,,,,Four Spruce,,WF,FI,,,,2021/07/11 19:53:00+00,{2D979331-C6FF-42D6-B272-975CFBF4880E},,0,,,,,,121191,,,,Roseau,MNMNCC,27135,DNR,,,Private,Private,,,,,,,EA01,DNR,MNMNS,US-MN,Grass-Shrub,GS3,,,,2021-MNMNS-121191,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2021/07/17 19:02:01+00,2021/07/11 21:21:54+00,{B1A86900-D047-4BF1-B172-F25A28E15A6C},0.0122118555207928,-3.16600098144318e-06
12587,Dry Creek,Wildfire Daily Fire Perimeter,Mixed Methods,,2021/08/24 20:45:05+00,2021/08/24 20:45:05+00,,78.6438629238195,{2A77B751-E340-41E7-823D-B2E7B307C216},FFP,,CERTIFIED,,2021/07/17 00:03:00+00,2021/07/17 18:03:00+00,78.7,150,MTMCC,,,,2021/08/24 20:44:22+00,,,,,Natural,Lightning,,N517,45101,2021/07/16 07:10:00+00,,2021/08/03 14:00:00+00,,,,,PN,1522,NRCC,,,,,,Dry Creek,,WF,FI,46.86647,-105.3037,,,{528EAFB3-DC8F-45B4-8049-1F687F18F543},,0,1,0,0,0,,000302,,,,Prairie,MTMCC,30079,C&L,MTLG45,,Private,Private,,,,,,,NR16,C&L,MTLG45,US-MT,Grass,GR2,,,,2021-MTLG45-000302,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/08/24 20:44:23+00,2021/07/16 10:44:36+00,{5379E37E-5481-4F41-A010-A2038E1795A4},0.0351289236457159,-3.75505360802608e-05
12588,Lozeau Bridge 2,Wildfire Daily Fire Perimeter,Hand Sketch,0.00345161532076461,2021/07/02 15:01:03+00,2021/07/20 14:34:05+00,2021/07/02 19:23:06+00,0.00345160215350737,{514F9F3F-4731-4DF2-96FB-1DC38CE8C5AE},2021 NIFS,,CERTIFIED,,2021/07/02 15:10:00+00,2021/07/02 15:10:00+00,0.1,0.1,MTMDC,,,,,,,,,Human,Incendiary,Arson-Vandalism,N4HC,,2021/07/02 14:23:00+00,,2021/07/02 15:10:00+00,,,,,P1,0116,NRCC,,,,,,Lozeau Bridge 2,,WF,FI,47.11664,-114.7798,0.1,,{25EB389F-43C2-4C88-9EA7-BC92B2D80DB9},1,0,1,0,0,0,,000733,,,,Mineral,MTMDC,30061,,,,Private,Private,,,,,,,NR04,FS,MTLNF,US-MT,Grass,,,,,2021-MTLNF-000733,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/11/03 17:55:41+00,2021/07/02 15:00:56+00,{48B70519-639D-4EDC-BB8C-CD5F0C7E0EDF},0.000166549531302304,-1.65563799690189e-09
12589,Pole,Wildfire Daily Fire Perimeter,Hand Sketch,,2021/07/17 19:44:57+00,2021/07/17 19:44:57+00,,0.00331408640241854,{2F48F50B-50BE-4FB4-81C4-775955945B51},2021 NIFS,,DEFAULT,,2021/07/17 15:36:59+00,2021/07/17 15:36:59+00,0.1,0.1,MNMNCC,,,,2021/07/17 19:39:17+00,,,,,Human,Utilities,Power Generation/Transmission,,,2021/07/17 14:56:57+00,,2021/07/17 19:39:17+00,,,,,,,EACC,,,,,,Pole,,WF,FI,,,,2021/07/17 15:04:00+00,{41100351-C4A0-41E8-93D0-F8EC5D584F71},1,0,,,,,,251080,,,,Carlton,MNMNCC,27017,,,,Private,Private,,,,,,,EA03,DNR,MNMNS,US-MN,Grass,,,,,2021-MNMNS-251080,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2021/07/17 19:45:36+00,2021/07/17 15:39:55+00,{79C16C43-2924-447E-9959-0833E64DA141},0.000264744270601493,-1.57891959744151e-09
12590,Indian Dip_Joker Pt (Larkins Complex),Wildfire Daily Fire Perimeter,Infrared Image,185.25967424,2021/09/03 14:42:50+00,2021/09/03 14:42:50+00,2021/08/05 21:20:00+00,185.258970596173,{DAFA0CE0-3D67-41C9-980A-CADC8270D89C},FFP,EKS5,CERTIFIED,,2021/07/31 23:00:00+00,2021/08/26 15:54:00+00,1,0.5,IDCDC,1000,,,2021/09/03 14:42:42+00,,,,,Natural,Lightning,,,,2021/07/09 00:38:34+00,,2021/08/26 15:54:00+00,,,,,P1,,NRCC,,,,,,Indian Dip,,WF,FI,46.9614,-115.7093,,2021/07/09 00:39:00+00,{09323905-F301-48BA-9E9C-5571FE89608E},,0,1,0,0,0,0,000429,100,100,,Shoshone,IDCDC,16079,FS,IDIPF,,USFS,Federal,,,,,,,NR03,FS,IDIPF,US-ID,Timber,TL4,,,,2021-IDIPF-000429,Pending Decision,wildcad,INFORM_Inspector,0,Type 3 Incident,,,IRWIN,,2021/09/03 14:42:43+00,2021/07/09 00:40:04+00,{D8E08C13-F18F-4F7D-8876-83FD734E5E30},0.106681816546036,-8.85984915500174e-05
12591,BORDER 13,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2021/08/04 16:33:51+00,2021/08/04 16:33:51+00,2021/07/16 01:44:51+00,23.3250427363208,{AABACA42-A13F-4D0A-B4BF-8F0613B94F61},FFP,,CERTIFIED,23.33,,,23.3,0.1,CAMVIC,,,,2021/08/04 16:33:44+00,,,,,Human,Utilities,Power Generation/Transmission,N50U,,2021/07/15 20:44:51+00,,,,,,,,,OSCC,,,,,,BORDER 13,,WF,FI,32.578481,-116.634023,,,{26EF47B3-A8E0-42D1-84E7-81B3BB662F0F},1,0,0,0,0,0,,013076,,,,San Diego,CAMVIC,06073,,,,Private,Private,,,,,,,SC11,CDF,CAMVU,US-CA,,,,,,2021-CAMVU-013076,No Decision,cfcad,INFORM_Inspector,0,,,,IRWIN,,2021/08/04 16:33:48+00,2021/07/15 20:45:11+00,{F0B2564B-B767-49DA-887B-84B9F435353B},0.0167277593944283,-9.06491935982503e-06
12592,Walborne,Wildfire Daily Fire Perimeter,GPS-Walked/Driven,3,2021/11/22 19:07:32+00,2021/11/22 19:07:32+00,2021/07/17 22:12:38+00,7.62941346682224,{08DE9A7A-1CCD-4D89-9F63-31001FAB320A},FFP,,CERTIFIED,,2021/10/13 18:30:00+00,2021/10/13 18:30:00+00,7.8,3,MTBDC,,,,2021/11/22 19:07:29+00,,,,,Human,Equipment,Farming Equipment,N55R,,2021/07/17 17:12:00+00,,2021/10/13 18:30:00+00,,,,,,,NRCC,,,,,,East Fork Tullock Creek,,WF,FI,45.6225,-107.073667,7.8,2021/07/17 17:13:00+00,{D4200AD9-1DCC-4957-A5B9-397558296C58},1,0,0,0,0,0,,210332,,,,Big Horn,MTBDC,30003,,,,Private,Private,,,,,,,NR14,BIA,MTCRA,US-MT,Grass,GR1,,,,2021-MTCRA-210332,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/11/22 19:07:30+00,2021/07/17 18:31:11+00,{AFC4B9AE-83B0-47A7-8EFE-993618B8C6E5},0.00733079991066537,-3.56364250843279e-06
12593,142136,Wildfire Daily Fire Perimeter,Hand Sketch,,2021/07/17 21:09:45+00,2021/07/17 21:09:45+00,,0.320826405179375,{0D563AC4-283A-4649-873B-6A137B6C255C},2021 NIFS,,DEFAULT,,2021/07/14 12:04:00+00,2021/07/14 12:10:00+00,0.1,0.1,MNMNCC,,,,,,,,,Human,Other Human Cause,Fire Play,,,2021/07/14 12:00:27+00,,,,,,,,,EACC,,,,,,142136,,WF,FI,,,,2021/07/14 12:01:59+00,{A90F66B8-54AD-411F-A7DF-5839966A9C51},1,0,,,,,,142136,,,,Crow Wing,MNMNCC,27035,,,,Private,Private,,,,,,,EA03,DNR,MNMNS,US-MN,Grass,GR3,,,,2021-MNMNS-142136,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2021/07/17 21:09:47+00,2021/07/17 21:03:40+00,{AA98140D-306C-4D81-A4C9-D14A5B445734},0.00260699871157577,-1.51677653190959e-07
12594,142138,Wildfire Daily Fire Perimeter,Hand Sketch,,2021/07/17 21:17:48+00,2021/07/17 21:17:48+00,,0.10067666042066,{24750D17-6F72-46C5-81E4-AF3F4F27A3B9},2021 NIFS,,DEFAULT,,2021/07/14 12:17:59+00,2021/07/14 12:20:59+00,0.1,0.1,MNMNCC,,,,,,,,,Human,Other Human Cause,Fire Play,,,2021/07/14 12:10:33+00,,,,,,,,,EACC,,,,,,142138,,WF,FI,,,,2021/07/14 12:14:59+00,{64B5C76C-328D-45A3-81D2-D79827424C1F},1,0,,,,,,142138,,,,Crow Wing,MNMNCC,27035,,,,Private,Private,,,,,,,EA03,DNR,MNMNS,US-MN,Grass,GR2,,,,2021-MNMNS-142138,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2021/07/17 21:17:50+00,2021/07/17 21:15:13+00,{7676C415-56CC-42FD-B053-993DF6FFC48D},0.00138222781996127,-4.75976341039331e-08
12595,BLACK OIL,Wildfire Daily Fire Perimeter,Auto-generated,1,2021/07/17 18:55:33+00,2021/07/17 21:47:43+00,2021/07/17 22:40:57+00,15.8496803060084,{FD8C9D67-F8B0-47EA-8C02-8F049950EEBC},2021 NIFS,,FIREREPORTING,,2021/07/17 21:00:00+00,2021/07/20 21:59:59+00,16,3,WYCDC,,,,,,,,,Undetermined,Undetermined,,N55U,,2021/07/17 17:40:00+00,,2021/07/22 18:00:00+00,,,,,PD,1522,RMCC,,,,,,BLACK OIL,,WF,FI,43.69798,-107.8782,3,2021/07/17 17:55:00+00,{29E34265-66C2-4C10-AD95-F052C10D79DD},,0,1,0,0,0,,000279,,,,Hot Springs,WYCDC,56017,BLM,WYWOD,,BLM,Federal,,,,,,,RM03,BLM,WYWBD,US-WY,Grass-Shrub,GS1,,,,2021-WYWBD-000279,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/07/26 17:42:08+00,2021/07/17 18:55:02+00,{A29EBBDC-1C9B-4D81-B4E5-F32307298270},0.0128093802039157,-7.15750957862187e-06
12596,ShaleCreek,Wildfire Daily Fire Perimeter,Hand Sketch,138.2536694,2021/09/21 21:44:32+00,2021/09/21 21:44:32+00,2021/07/17 06:59:59+00,138.253142007105,{CFC965AA-A524-4AEB-AE1D-B5DCEC44989F},FFP,,CERTIFIED,160.3561,2021/08/01 23:29:59+00,2021/08/04 14:40:00+00,80,20,WYTDC,1880884,,,2021/09/21 21:44:07+00,Minimal,Creeping,Smoldering,Smoldering,Undetermined,,,N531,,2021/07/16 20:32:59+00,Type 4 Incident,2021/09/13 00:00:00+00,0,0,100,0,,,GBCC,2021/08/19 21:59:59+00,2021/08/13 06:00:00+00,2021/08/19 21:59:59+00,F,Type 4 IC,Shale Creek,Kemmerer,WF,FI,42.28,-110.726667,,,{1F767D86-4168-4467-BEC7-F6ECA9F67331},,0,1,0,0,0,0,002109,100,100,,Lincoln,WYTDC,56023,FS,WYBTF,,USFS,Federal,,,,,,,GB10,FS,WYBTF,US-WY,,,Timber (Litter and Understory),Light Logging Slash,18,2021-WYBTF-002109,Approved Decision,wildcad,INFORM_Inspector,0,Type 3 Incident,2021/07/20 21:22:53+00,,IRWIN,,2021/09/21 21:44:09+00,2021/07/16 22:47:04+00,{21CB27AE-6A94-4BDD-9C40-9C717D0C401E},0.0332027319726399,-6.10038436868103e-05
12597,Tamarack,Wildfire Daily Fire Perimeter,Mixed Methods,67054.4952245737,2021/09/01 00:12:06+00,2021/09/01 00:12:06+00,,67054.2418245998,{ED2C5728-DAAC-403E-82CF-1C24B6CD707E},2021 NIFS,,FIREREPORTING,67355.7491,2021/10/26 20:00:00+00,2021/10/26 20:00:00+00,68637,0.1,NVSFC,37000000,,,,Minimal,Creeping,Smoldering,Backing,Natural,Lightning,,N54E,,2021/07/04 18:57:00+00,Type 5 Incident,2021/11/19 00:00:00+00,18,82,0,0,P4,0417,GBCC,2021/10/08 00:00:00+00,2021/10/07 23:45:00+00,2021/10/08 00:00:00+00,F,Type 4 IC,Tamarack,"16 Miles south of Gardnerville, NV",WF,FI,38.6314,-119.9115,0.1,2021/07/04 23:16:00+00,{B30866D5-FE66-4103-9B00-07ABE902A13F},,0,1,0,0,0,0,030419,84,82,Markleeville,Alpine,NVSFC,06003,FS,NVHTF,,USFS,Federal,,,,,,,GB11,FS,NVHTF,US-CA,Timber,TU5,Timber (Grass and Understory),Chaparral (6 feet),1,2021-NVHTF-030419,Approved Decision,wildcad,wildcad,0,Type 4 Incident,2021/08/08 21:38:47+00,,IRWIN,,2021/11/18 21:09:06+00,2021/07/05 16:05:55+00,{E244D1F6-B657-4F7B-AA24-C5DECAA617E1},2.75941183177063,-0.0281072223847398
